20000
1,outside,Room Description,
SOUTH,17710,South Descripton
EAST,17511,East Description
WEST,17509,West Description
17511,outside,Room Description,
NORTH,17511,North Discription
SOUTH,17711,South Descripton
EAST,17512,East Description
WEST,17510,West Description
17512,outside,Room Description,
NORTH,17512,North Discription
SOUTH,17712,South Descripton
EAST,17513,East Description
WEST,17511,West Description
17513,outside,Room Description,
NORTH,17513,North Discription
SOUTH,17713,South Descripton
EAST,17514,East Description
WEST,17512,West Description
17514,outside,Room Description,
NORTH,17514,North Discription
SOUTH,17714,South Descripton
EAST,17515,East Description
WEST,17513,West Description
17515,outside,Room Description,
NORTH,17515,North Discription
SOUTH,17715,South Descripton
EAST,17516,East Description
WEST,17514,West Description
17516,outside,Room Description,
NORTH,17516,North Discription
SOUTH,17716,South Descripton
EAST,17517,East Description
WEST,17515,West Description
17517,outside,Room Description,
NORTH,17517,North Discription
SOUTH,17717,South Descripton
EAST,17518,East Description
WEST,17516,West Description
17518,outside,Room Description,
NORTH,17518,North Discription
SOUTH,17718,South Descripton
EAST,17519,East Description
WEST,17517,West Description
17519,outside,Room Description,
NORTH,17519,North Discription
SOUTH,17719,South Descripton
EAST,17520,East Description
WEST,17518,West Description
17520,outside,Room Description,
NORTH,17520,North Discription
SOUTH,17720,South Descripton
EAST,17521,East Description
WEST,17519,West Description
17521,outside,Room Description,
NORTH,17521,North Discription
SOUTH,17721,South Descripton
EAST,17522,East Description
WEST,17520,West Description
17522,outside,Room Description,
NORTH,17522,North Discription
SOUTH,17722,South Descripton
EAST,17523,East Description
WEST,17521,West Description
17523,outside,Room Description,
NORTH,17523,North Discription
SOUTH,17723,South Descripton
EAST,17524,East Description
WEST,17522,West Description
17524,outside,Room Description,
NORTH,17524,North Discription
SOUTH,17724,South Descripton
EAST,17525,East Description
WEST,17523,West Description
17525,outside,Room Description,
NORTH,17525,North Discription
SOUTH,17725,South Descripton
EAST,17526,East Description
WEST,17524,West Description
17526,outside,Room Description,
NORTH,17526,North Discription
SOUTH,17726,South Descripton
EAST,17527,East Description
WEST,17525,West Description
17527,outside,Room Description,
NORTH,17527,North Discription
SOUTH,17727,South Descripton
EAST,17528,East Description
WEST,17526,West Description
17528,outside,Room Description,
NORTH,17528,North Discription
SOUTH,17728,South Descripton
EAST,17529,East Description
WEST,17527,West Description
17529,outside,Room Description,
NORTH,17529,North Discription
SOUTH,17729,South Descripton
EAST,17530,East Description
WEST,17528,West Description
17530,outside,Room Description,
NORTH,17530,North Discription
SOUTH,17730,South Descripton
EAST,17531,East Description
WEST,17529,West Description
17531,outside,Room Description,
NORTH,17531,North Discription
SOUTH,17731,South Descripton
EAST,17532,East Description
WEST,17530,West Description
17532,outside,Room Description,
NORTH,17532,North Discription
SOUTH,17732,South Descripton
EAST,17533,East Description
WEST,17531,West Description
17533,outside,Room Description,
NORTH,17533,North Discription
SOUTH,17733,South Descripton
EAST,17534,East Description
WEST,17532,West Description
17534,outside,Room Description,
NORTH,17534,North Discription
SOUTH,17734,South Descripton
EAST,17535,East Description
WEST,17533,West Description
17535,outside,Room Description,
NORTH,17535,North Discription
SOUTH,17735,South Descripton
EAST,17536,East Description
WEST,17534,West Description
17536,outside,Room Description,
NORTH,17536,North Discription
SOUTH,17736,South Descripton
EAST,17537,East Description
WEST,17535,West Description
17537,outside,Room Description,
NORTH,17537,North Discription
SOUTH,17737,South Descripton
EAST,17538,East Description
WEST,17536,West Description
17538,outside,Room Description,
NORTH,17538,North Discription
SOUTH,17738,South Descripton
EAST,17539,East Description
WEST,17537,West Description
17539,outside,Room Description,
NORTH,17539,North Discription
SOUTH,17739,South Descripton
EAST,17540,East Description
WEST,17538,West Description
17540,outside,Room Description,
NORTH,17540,North Discription
SOUTH,17740,South Descripton
EAST,17541,East Description
WEST,17539,West Description
17541,outside,Room Description,
NORTH,17541,North Discription
SOUTH,17741,South Descripton
EAST,17542,East Description
WEST,17540,West Description
17542,outside,Room Description,
NORTH,17542,North Discription
SOUTH,17742,South Descripton
EAST,17543,East Description
WEST,17541,West Description
17543,outside,Room Description,
NORTH,17543,North Discription
SOUTH,17743,South Descripton
EAST,17544,East Description
WEST,17542,West Description
17544,outside,Room Description,
NORTH,17544,North Discription
SOUTH,17744,South Descripton
EAST,17545,East Description
WEST,17543,West Description
17545,outside,Room Description,
NORTH,17545,North Discription
SOUTH,17745,South Descripton
EAST,17546,East Description
WEST,17544,West Description
17546,outside,Room Description,
NORTH,17546,North Discription
SOUTH,17746,South Descripton
EAST,17547,East Description
WEST,17545,West Description
17547,outside,Room Description,
NORTH,17547,North Discription
SOUTH,17747,South Descripton
EAST,17548,East Description
WEST,17546,West Description
17548,outside,Room Description,
NORTH,17548,North Discription
SOUTH,17748,South Descripton
EAST,17549,East Description
WEST,17547,West Description
17549,outside,Room Description,
NORTH,17549,North Discription
SOUTH,17749,South Descripton
EAST,17550,East Description
WEST,17548,West Description
17550,outside,Room Description,
NORTH,17550,North Discription
SOUTH,17750,South Descripton
EAST,17551,East Description
WEST,17549,West Description
17551,outside,Room Description,
NORTH,17551,North Discription
SOUTH,17751,South Descripton
EAST,17552,East Description
WEST,17550,West Description
17552,outside,Room Description,
NORTH,17552,North Discription
SOUTH,17752,South Descripton
EAST,17553,East Description
WEST,17551,West Description
17553,outside,Room Description,
NORTH,17553,North Discription
SOUTH,17753,South Descripton
EAST,17554,East Description
WEST,17552,West Description
17554,outside,Room Description,
NORTH,17554,North Discription
SOUTH,17754,South Descripton
EAST,17555,East Description
WEST,17553,West Description
17555,outside,Room Description,
NORTH,17555,North Discription
SOUTH,17755,South Descripton
EAST,17556,East Description
WEST,17554,West Description
17556,outside,Room Description,
NORTH,17556,North Discription
SOUTH,17756,South Descripton
EAST,17557,East Description
WEST,17555,West Description
17557,outside,Room Description,
NORTH,17557,North Discription
SOUTH,17757,South Descripton
EAST,17558,East Description
WEST,17556,West Description
17558,outside,Room Description,
NORTH,17558,North Discription
SOUTH,17758,South Descripton
EAST,17559,East Description
WEST,17557,West Description
17559,outside,Room Description,
NORTH,17559,North Discription
SOUTH,17759,South Descripton
EAST,17560,East Description
WEST,17558,West Description
17560,outside,Room Description,
NORTH,17560,North Discription
SOUTH,17760,South Descripton
EAST,17561,East Description
WEST,17559,West Description
17561,outside,Room Description,
NORTH,17561,North Discription
SOUTH,17761,South Descripton
EAST,17562,East Description
WEST,17560,West Description
17562,outside,Room Description,
NORTH,17562,North Discription
SOUTH,17762,South Descripton
EAST,17563,East Description
WEST,17561,West Description
17563,outside,Room Description,
NORTH,17563,North Discription
SOUTH,17763,South Descripton
EAST,17564,East Description
WEST,17562,West Description
17564,outside,Room Description,
NORTH,17564,North Discription
SOUTH,17764,South Descripton
EAST,17565,East Description
WEST,17563,West Description
17565,outside,Room Description,
NORTH,17565,North Discription
SOUTH,17765,South Descripton
EAST,17566,East Description
WEST,17564,West Description
17566,outside,Room Description,
NORTH,17566,North Discription
SOUTH,17766,South Descripton
EAST,17567,East Description
WEST,17565,West Description
17567,outside,Room Description,
NORTH,17567,North Discription
SOUTH,17767,South Descripton
EAST,17568,East Description
WEST,17566,West Description
17568,outside,Room Description,
NORTH,17568,North Discription
SOUTH,17768,South Descripton
EAST,17569,East Description
WEST,17567,West Description
17569,outside,Room Description,
NORTH,17569,North Discription
SOUTH,17769,South Descripton
EAST,17570,East Description
WEST,17568,West Description
17570,outside,Room Description,
NORTH,17570,North Discription
SOUTH,17770,South Descripton
EAST,17571,East Description
WEST,17569,West Description
17571,outside,Room Description,
NORTH,17571,North Discription
SOUTH,17771,South Descripton
EAST,17572,East Description
WEST,17570,West Description
17572,outside,Room Description,
NORTH,17572,North Discription
SOUTH,17772,South Descripton
EAST,17573,East Description
WEST,17571,West Description
17573,outside,Room Description,
NORTH,17573,North Discription
SOUTH,17773,South Descripton
EAST,17574,East Description
WEST,17572,West Description
17574,outside,Room Description,
NORTH,17574,North Discription
SOUTH,17774,South Descripton
EAST,17575,East Description
WEST,17573,West Description
17575,outside,Room Description,
NORTH,17575,North Discription
SOUTH,17775,South Descripton
EAST,17576,East Description
WEST,17574,West Description
17576,outside,Room Description,
NORTH,17576,North Discription
SOUTH,17776,South Descripton
EAST,17577,East Description
WEST,17575,West Description
17577,outside,Room Description,
NORTH,17577,North Discription
SOUTH,17777,South Descripton
EAST,17578,East Description
WEST,17576,West Description
17578,outside,Room Description,
NORTH,17578,North Discription
SOUTH,17778,South Descripton
EAST,17579,East Description
WEST,17577,West Description
17579,outside,Room Description,
NORTH,17579,North Discription
SOUTH,17779,South Descripton
EAST,17580,East Description
WEST,17578,West Description
17580,outside,Room Description,
NORTH,17580,North Discription
SOUTH,17780,South Descripton
EAST,17581,East Description
WEST,17579,West Description
17581,outside,Room Description,
NORTH,17581,North Discription
SOUTH,17781,South Descripton
EAST,17582,East Description
WEST,17580,West Description
17582,outside,Room Description,
NORTH,17582,North Discription
SOUTH,17782,South Descripton
EAST,17583,East Description
WEST,17581,West Description
17583,outside,Room Description,
NORTH,17583,North Discription
SOUTH,17783,South Descripton
EAST,17584,East Description
WEST,17582,West Description
17584,outside,Room Description,
NORTH,17584,North Discription
SOUTH,17784,South Descripton
EAST,17585,East Description
WEST,17583,West Description
17585,outside,Room Description,
NORTH,17585,North Discription
SOUTH,17785,South Descripton
EAST,17586,East Description
WEST,17584,West Description
17586,outside,Room Description,
NORTH,17586,North Discription
SOUTH,17786,South Descripton
EAST,17587,East Description
WEST,17585,West Description
17587,outside,Room Description,
NORTH,17587,North Discription
SOUTH,17787,South Descripton
EAST,17588,East Description
WEST,17586,West Description
17588,outside,Room Description,
NORTH,17588,North Discription
SOUTH,17788,South Descripton
EAST,17589,East Description
WEST,17587,West Description
17589,outside,Room Description,
NORTH,17589,North Discription
SOUTH,17789,South Descripton
EAST,17590,East Description
WEST,17588,West Description
17590,outside,Room Description,
NORTH,17590,North Discription
SOUTH,17790,South Descripton
EAST,17591,East Description
WEST,17589,West Description
